RB,,lig,,jug,,pn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
431,0.02216376923,431,0.01768738776,431,0.02530568093,431,0.04735264555,
430,0.02199735679,430,0.01788911037,430,0.02537252754,430,0.04885606468,
429,0.02182580903,429,0.0181639865,429,0.02548854612,429,0.05049321055,
428,0.02172777429,428,0.01834899932,428,0.02556428872,428,0.05218453705,
427,0.02156008594,427,0.01862457208,427,0.02566204034,427,0.05386627093,
426,0.02138202079,426,0.01885998249,426,0.02568296716,426,0.05557192862,
425,0.02116459236,425,0.01917186007,425,0.02576673776,425,0.05731163546,
424,0.02091611363,424,0.01934536733,424,0.0256993901,424,0.05893332139,
423,0.02076522075,423,0.01958747767,423,0.0256708283,423,0.0607351549,
422,0.02047661878,422,0.01989565231,422,0.02568096295,422,0.0625050962,
421,0.02022443898,421,0.02017109655,421,0.02569354139,421,0.06427207589,
420,0.01985009946,420,0.02044294402,420,0.02560327761,420,0.06606993079,
419,0.01967040636,419,0.02076429687,419,0.025616128,419,0.06782002747,
418,0.01931879111,418,0.02097916417,418,0.02554520778,418,0.06951908767,
417,0.01907050051,417,0.0213546399,417,0.02549428307,417,0.07126538455,
416,0.01871688291,416,0.02169424668,416,0.02545234002,416,0.07290035486,
415,0.01847123355,415,0.02200081572,415,0.02544251271,415,0.07451642305,
414,0.01815759018,414,0.02224067971,414,0.02529731207,414,0.07589894533,
413,0.01780792512,413,0.02255393192,413,0.02526202612,413,0.07729169726,
412,0.01755990274,412,0.02303582244,412,0.02530227788,412,0.07863898575,
411,0.01725963131,411,0.02332236245,411,0.02513422072,411,0.07977213711,
410,0.01696594618,410,0.0236704275,410,0.02503982186,410,0.0808192268,
409,0.01668184623,409,0.02403592691,409,0.02498174459,409,0.08180124313,
408,0.0163424518,408,0.02445179224,408,0.02478662319,408,0.0825470686,
407,0.01615958102,407,0.02477741428,407,0.02473954111,407,0.08329194784,
406,0.01577887684,406,0.02517676353,406,0.02448791452,406,0.08396442235,
405,0.01557601336,405,0.02557969093,405,0.02440622449,405,0.08450568467,
404,0.01525608823,404,0.02605239116,404,0.0241820775,404,0.08493312448,
403,0.01509744674,403,0.02652833052,403,0.02409576625,403,0.08543220162,
402,0.01483411994,402,0.02693617903,402,0.0238163732,402,0.08577756584,
401,0.01457684208,401,0.02729875967,401,0.02349529415,401,0.08606633544,
400,0.01440319605,400,0.02778638899,400,0.02331097238,400,0.08632365614,
399,0.01420123968,399,0.02828580886,399,0.02306639589,399,0.08666492999,
398,0.01403629966,398,0.02877092548,398,0.02278894559,398,0.08690267801,
397,0.0138761783,397,0.02920693718,397,0.02252947539,397,0.08721421659,
396,0.01374705601,396,0.02975464985,396,0.02224266715,396,0.08747107536,
395,0.0135577172,395,0.030271383,395,0.02194878086,395,0.08756373078,
394,0.01354294829,394,0.03093075193,394,0.02182752453,394,0.08782444149,
393,0.01342649944,393,0.0314619951,393,0.0214569699,393,0.08797387779,
392,0.0133739328,392,0.03205377609,392,0.02127500623,392,0.08811489493,
391,0.01334600989,391,0.03264117241,391,0.02096115239,391,0.08816087246,
390,0.01334520895,390,0.03318647295,390,0.02071526088,390,0.08831603825,
389,0.01331702154,389,0.03381206095,389,0.02043979615,389,0.08835144341,
388,0.01339155156,388,0.03444832936,388,0.02020168491,388,0.08845836669,
387,0.0136097176,387,0.03513380513,387,0.01991958171,387,0.08853986859,
386,0.01365643647,386,0.03585086763,386,0.01972438954,386,0.08861763775,
385,0.01393610332,385,0.03648616374,385,0.01950727403,385,0.08888111264,
384,0.0140920477,384,0.03724807873,384,0.01926539652,384,0.08906275034,
383,0.01432996243,383,0.03800152615,383,0.01900710352,383,0.08927962184,
382,0.01449852157,382,0.0387374945,382,0.01868396625,382,0.08961050212,
381,0.01494992897,381,0.03953884169,381,0.01846466959,381,0.09008418024,
380,0.015414197,380,0.0402989462,380,0.01821314171,380,0.09069379419,
379,0.01585764438,379,0.04125422239,379,0.01800840907,379,0.09137796611,
378,0.01623771898,378,0.04200413823,378,0.01771634631,378,0.09196729213,
377,0.01696182787,377,0.04298195243,377,0.01753195375,377,0.09297095984,
376,0.01744584925,376,0.04384160042,376,0.01733958349,376,0.09381750971,
375,0.01813877746,375,0.04475750029,375,0.01709166728,375,0.09467981011,
374,0.01882359572,374,0.04572175071,374,0.01684276387,374,0.09561114758,
373,0.01957634836,373,0.04668662325,373,0.01660575345,373,0.09666571021,
372,0.02049295418,372,0.04774912447,372,0.01644645818,372,0.09783791006,
371,0.02147997916,371,0.04877055809,371,0.01621791534,371,0.09878735989,
370,0.02247050591,370,0.04984178022,370,0.01612481661,370,0.09990831465,
369,0.02355839312,369,0.05077823251,369,0.01591061987,369,0.1007474884,
368,0.02468002588,368,0.05183383077,368,0.01575987227,368,0.1014383063,
367,0.02586291544,367,0.05299996585,367,0.01569797844,367,0.1019637287,
366,0.02714960091,366,0.054112643,366,0.01548718382,366,0.102418609,
365,0.02842062712,365,0.0552463457,365,0.01551162265,365,0.1023779437,
364,0.02963629365,364,0.05634326115,364,0.01527383737,364,0.1018923745,
363,0.03090445697,363,0.05750027299,363,0.01516432222,363,0.1011681855,
362,0.03217881173,362,0.0587259829,362,0.01505204756,362,0.1002008989,
361,0.03338934854,361,0.05986298621,361,0.0149456691,361,0.09871775657,
360,0.03457215428,360,0.06111770868,360,0.01499872096,360,0.09679977596,
359,0.03557558358,359,0.06239175797,359,0.01486449596,359,0.09466072172,
358,0.03651527688,358,0.06375612319,358,0.01485029887,358,0.09237229824,
357,0.03720898926,357,0.06474230438,357,0.01472637523,357,0.0896603018,
356,0.0378517285,356,0.06614390016,356,0.01465062518,356,0.08702715486,
355,0.03822297603,355,0.06739872694,355,0.01452598255,355,0.08426241577,
354,0.03851366416,354,0.06880408525,354,0.01455430221,354,0.08176258951,
353,0.03874912485,353,0.07024145126,353,0.01453754585,353,0.07925503701,
352,0.03858851641,352,0.07138503343,352,0.01436303277,352,0.07655224949,
351,0.03853388876,351,0.07284561545,351,0.01441579964,351,0.07421597093,
350,0.03840957955,350,0.07422340661,350,0.01434055809,350,0.07189146429,
349,0.04055067152,349,0.07700181007,349,0.01363127399,349,0.07023797929,
348,0.0391189605,348,0.07658142596,348,0.01505113579,348,0.0669208169,
347,0.03791149333,347,0.07842676342,347,0.0139525691,347,0.06421855837,
346,0.04015295208,346,0.08112134784,346,0.01461469568,346,0.06379228085,
345,0.03842909262,345,0.08084513992,345,0.01413531508,345,0.0597640574,
344,0.03921802714,344,0.08339453489,344,0.01395783573,344,0.05854732543,
343,0.03939392045,343,0.08474848419,343,0.01413863152,343,0.05586693063,
342,0.03938128054,342,0.08639417589,342,0.01415502466,342,0.05346776918,
341,0.04070743173,341,0.08896259964,341,0.0142538799,341,0.05154280737,
340,0.04125354066,340,0.08983264863,340,0.01394118182,340,0.04928291589,
339,0.04215469211,339,0.09198699892,339,0.01405683346,339,0.0472089909,
338,0.0438298285,338,0.09412668645,338,0.01415240392,338,0.04550093412,
337,0.04537475854,337,0.09589232504,337,0.01400504634,337,0.04384440556,
336,0.04702327028,336,0.09770326316,336,0.01397395507,336,0.04258859903,
335,0.04849460348,335,0.09939363599,335,0.01370596513,335,0.04123682901,
334,0.05099805444,334,0.1015775204,334,0.01386527438,334,0.04077216983,
333,0.05399933085,333,0.1035500392,333,0.01401991025,333,0.04015343636,
332,0.05679615587,332,0.1056259423,332,0.01414042339,332,0.03990165889,
331,0.05982139334,331,0.1075191572,331,0.01377986744,331,0.04007291794,
330,0.06315240264,330,0.109435074,330,0.01377364155,330,0.04034965113,
329,0.06723324209,329,0.1119130403,329,0.01373078488,329,0.0415767692,
328,0.07079959661,328,0.1133591384,328,0.01337708253,328,0.04200815782,
327,0.07515329868,327,0.1159696579,327,0.01352719218,327,0.04343047366,
326,0.0795058012,326,0.1177571714,326,0.01394270547,326,0.04472716898,
325,0.08431575447,325,0.1199223995,325,0.01363202184,325,0.04640429839,
324,0.08868399262,324,0.1219769791,324,0.01360563189,324,0.04748918489,
323,0.09326981753,323,0.1237728819,323,0.01322819944,323,0.04857620597,
322,0.09766491503,322,0.1262367666,322,0.01363354363,322,0.04978963733,
321,0.1020560563,321,0.1284498125,321,0.01344235893,321,0.05014863238,
320,0.1055999249,320,0.1303114593,320,0.01340185665,320,0.05016138777,
319,0.1094926,319,0.1329160929,319,0.01364559121,319,0.05006626993,
318,0.1125354841,318,0.1351275146,318,0.0135588916,318,0.05007150024,
317,0.1147441566,317,0.1372484863,317,0.0132125346,317,0.04910810292,
316,0.1164968312,316,0.138986215,316,0.01308577042,316,0.04836119339,
315,0.1172145382,315,0.1412494928,315,0.01319193374,315,0.0469590351,
314,0.1179001555,314,0.1435056031,314,0.01319569629,314,0.04637229815,
313,0.1174403429,313,0.1456795335,313,0.01319486927,313,0.04528381675,
312,0.1167307943,312,0.1481514275,312,0.01305413153,312,0.0447469689,
311,0.1155325919,311,0.1503877342,311,0.01315166894,311,0.04382713884,
310,0.1144785658,310,0.1528239101,310,0.01290535927,310,0.04341262206,
309,0.1127786711,309,0.1549412012,309,0.01318694372,309,0.04252235964,
308,0.1117565781,308,0.1576606929,308,0.01292727981,308,0.04154951125,
307,0.1094271541,307,0.160019964,307,0.01302788313,307,0.04087022319,
306,0.1086467505,306,0.1631316394,306,0.01325731538,306,0.04000797123,
305,0.1073406711,305,0.1657023579,305,0.01337417308,305,0.03952072188,
304,0.1061059237,304,0.1689808965,304,0.0131111145,304,0.03768921643,
303,0.1050764844,303,0.1717432737,303,0.01347098127,303,0.0369681567,
302,0.1041535959,302,0.1753188819,302,0.01361431181,302,0.0356259346,
301,0.1032730192,301,0.1788663864,301,0.01386610325,301,0.03450306132,
300,0.1023608372,300,0.1830693632,300,0.01422039047,300,0.03319382295,
299,0.1021249518,299,0.1872990131,299,0.01461836323,299,0.03262490407,
298,0.1012220681,298,0.1918893158,298,0.01473058015,298,0.03150527552,
297,0.1014145017,297,0.1971721947,297,0.01532915607,297,0.03080407158,
296,0.101201646,296,0.2026816607,296,0.01562221907,296,0.02978134528,
295,0.1015034094,295,0.2086069882,295,0.01590908878,295,0.02912695892,
294,0.1015635505,294,0.2152829021,294,0.01643613353,294,0.02879374474,
293,0.102892369,293,0.2227567732,293,0.01696424931,293,0.02831020579,
292,0.1036873683,292,0.2297136188,292,0.01761688851,292,0.02776905708,
291,0.1056118086,291,0.2373990566,291,0.01817939989,291,0.02747391723,
290,0.1075655743,290,0.2445028424,290,0.01900653541,290,0.02734868228,
289,0.1102405861,289,0.2514241338,289,0.01965878531,289,0.02694631368,
288,0.1132916287,288,0.2573524714,288,0.02057782002,288,0.02676561475,
287,0.1166393906,287,0.2628124356,287,0.02111371607,287,0.02655028924,
286,0.1208518222,286,0.2673211396,286,0.02220038325,286,0.02665993385,
285,0.1257714778,285,0.2712691128,285,0.02284962125,285,0.02638229728,
284,0.1309426576,284,0.2740603387,284,0.02390164323,284,0.02627599612,
283,0.1363943219,283,0.2764742672,283,0.02497823536,283,0.02625058591,
282,0.1427447945,282,0.2785062194,282,0.02643990144,282,0.02642455138,
281,0.1494714916,281,0.2798508704,281,0.02799545228,281,0.02640595473,
280,0.1572039574,280,0.2805959582,280,0.02962687053,280,0.02658570558,
279,0.1652655005,279,0.2808745801,279,0.03170463815,279,0.02675041743,
278,0.1742593646,278,0.2806015015,278,0.03396862,278,0.02717013098,
277,0.1837208569,277,0.2799805701,277,0.03698602691,277,0.02757601812,
276,0.1942421794,276,0.2788123488,276,0.03999077156,276,0.02789408155,
275,0.2052843422,275,0.2773711383,275,0.04354701191,275,0.02795034088,
274,0.2176640481,274,0.2760439813,274,0.04733209312,274,0.02832777798,
273,0.2303472161,273,0.2742909789,273,0.05159854516,273,0.02861772105,
272,0.2438084632,272,0.27309677,272,0.05576225743,272,0.02931487374,
271,0.2569768727,271,0.2713224292,271,0.06010695919,271,0.03001020662,
270,0.2699969709,270,0.2705546916,270,0.06492590159,270,0.03105310164,
269,0.2820016146,269,0.2696853876,269,0.06969647855,269,0.03267002851,
268,0.2920973897,268,0.269199729,268,0.07400649041,268,0.03441787139,
267,0.3004654348,267,0.2693486214,267,0.07873933017,267,0.0373493433,
266,0.3064823449,266,0.2697146237,266,0.08319894969,266,0.04132197425,
265,0.3110688627,265,0.2707438767,265,0.08761829883,265,0.04740741104,
264,0.3130511642,264,0.2720508873,264,0.09189861268,264,0.05533942953,
263,0.3142477274,263,0.2738307118,263,0.09583318979,263,0.06685960293,
262,0.3138784468,262,0.2757689059,262,0.09971942008,262,0.08218254894,
261,0.31365183,261,0.2784312963,261,0.1034147292,261,0.1023545489,
260,0.3124833405,260,0.2812097073,260,0.1068622023,260,0.1271585077,
259,0.3118010759,259,0.2849752605,259,0.110528864,259,0.1569127738,
258,0.3105973899,258,0.2889791727,258,0.1141754389,258,0.1894671917,
257,0.3091085255,257,0.2937998474,257,0.117129676,257,0.2164841294,
256,0.3070012629,256,0.2985171676,256,0.1196475327,256,0.2313517481,
255,0.3055003583,255,0.304438442,255,0.1219264194,255,0.2331804037,
254,0.3048115373,254,0.310710609,254,0.1242925152,254,0.2308191508,
253,0.3056138754,253,0.3180276453,253,0.1259648949,253,0.2294781506,
252,0.3072081506,252,0.3256236017,252,0.1271273643,252,0.2310133874,
251,0.3098282218,251,0.334456414,251,0.1281963736,251,0.2338805199,
250,0.3139854968,250,0.3445723355,250,0.1287515908,250,0.238387689,
249,0.318611145,249,0.3555713594,249,0.1286803484,249,0.241050452,
248,0.3245953918,248,0.3680561483,248,0.1280331314,248,0.2398529798,
247,0.3305684924,247,0.3808610439,247,0.127278313,247,0.233303085,
246,0.3377393186,246,0.3954491615,246,0.1260394901,246,0.2234808356,
245,0.3446153104,245,0.4103729725,245,0.1243020967,245,0.2121105492,
244,0.3527504206,244,0.4261267483,244,0.122523196,244,0.2011292279,
243,0.3605695367,243,0.4427052736,243,0.1205046773,243,0.1917944103,
242,0.369207859,242,0.4600138068,242,0.1183592901,242,0.1840913743,
241,0.377815932,241,0.4771426618,241,0.1162037477,241,0.1779924631,
240,0.3866078556,240,0.494910866,240,0.1137940586,240,0.1722889543,
239,0.394626081,239,0.5123229623,239,0.1115657687,239,0.167254135,
238,0.4028092623,238,0.5302129388,238,0.1096321195,238,0.1620093286,
237,0.4112904072,237,0.5484484434,237,0.1086789966,237,0.157859534,
236,0.4201540053,236,0.5676702857,236,0.1082346886,236,0.1552482396,
235,0.4314762354,235,0.5875768065,235,0.1096190885,235,0.1558374166,
234,0.4443591833,234,0.6089282036,234,0.112096563,234,0.1592088193,
233,0.4598066807,233,0.6311091185,233,0.1165608093,233,0.1659532487,
232,0.476750046,232,0.6543233395,232,0.1224603578,232,0.1746237874,
231,0.4949883819,231,0.6778956056,231,0.1290900856,231,0.1848133802,
230,0.5136809945,230,0.7016496062,230,0.1367469132,230,0.1953481734,
229,0.5328091979,229,0.7248081565,229,0.1440282315,229,0.2058014274,
228,0.5509030819,228,0.7474961281,228,0.1516610384,228,0.2155310959,
227,0.5688561797,227,0.7697598934,227,0.1594335735,227,0.2250854224,
226,0.5859203339,226,0.7925560474,226,0.1678420156,226,0.2347151041,
225,0.6026399136,225,0.8154435754,225,0.1762380451,225,0.2440307438,
224,0.6182569265,224,0.838098824,224,0.1846706271,224,0.252335459,
223,0.6322715878,223,0.8611226082,223,0.1921190619,223,0.259627521,
222,0.6456287503,222,0.8847898245,222,0.2000060976,222,0.2669937909,
221,0.6573560834,221,0.9091219306,221,0.2071421146,221,0.2735880017,
220,0.6679315567,220,0.9346373081,220,0.2147796154,220,0.2802831829,
219,0.6772161722,219,0.9621167183,219,0.2231791466,219,0.2854298353,
218,0.6856066585,218,0.9918956757,218,0.2336360514,218,0.2917152643,
217,0.6934581399,217,1.023992658,217,0.2466604114,217,0.2965388298,
216,0.7014071345,216,1.059230566,216,0.2630262077,216,0.3019281328,
215,0.7086257935,215,1.097862244,215,0.2832406163,215,0.3072452545,
214,0.7153102756,214,1.139386654,214,0.3058646917,214,0.31409356,
213,0.7208957672,213,1.184645772,213,0.3286289275,213,0.3221945167,
212,0.7238373756,212,1.231347799,212,0.3479210138,212,0.3323168159,
211,0.7231271863,211,1.279839754,211,0.3612505496,211,0.3462269902,
210,0.7196788788,210,1.328413844,210,0.3681300282,210,0.3638740182,
209,0.7120401263,209,1.374717116,209,0.3684820235,209,0.3846825659,
208,0.701882422,208,1.418574691,208,0.3639466763,208,0.4086272717,
207,0.6892392039,207,1.458067656,207,0.3566998243,207,0.4361181557,
206,0.6747868061,206,1.491101384,206,0.3456624746,206,0.4645476937,
205,0.6592633128,205,1.517564774,205,0.3330231905,205,0.4921087325,
204,0.6429585814,204,1.53664124,204,0.3185409307,204,0.5145297647,
203,0.6262248158,203,1.547107697,203,0.3037129641,203,0.5310989618,
202,0.6105487347,202,1.548778176,202,0.2893949449,202,0.5406639576,
201,0.5971333385,201,1.542684555,201,0.2761963308,201,0.548586309,
200,0.5835274458,200,1.52735579,200,0.2634887397,200,0.5543701053,

