RB,,lig,,jug,,pn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
484,0.09138835222,484,0.009064384736,484,0.01386308298,484,0.009420701303,
483,0.08835730702,483,0.009112494066,483,0.01416366268,483,0.009411495179,
482,0.08559153229,482,0.009136893786,482,0.01438714098,482,0.009450012818,
481,0.08312367648,481,0.009301702492,481,0.01480580866,481,0.009531555697,
480,0.08078370988,480,0.009312571958,480,0.0150529854,480,0.009483242407,
479,0.07859890163,479,0.009388032369,479,0.01544324588,479,0.009619254619,
478,0.07645731419,478,0.009493454359,478,0.01576250419,478,0.009578552097,
477,0.07438340783,477,0.009598215111,477,0.01610789262,477,0.009691273794,
476,0.07228621095,476,0.009672956541,476,0.01648119465,476,0.009729101323,
475,0.0701527819,475,0.009786523879,475,0.01683256403,475,0.009798596613,
474,0.06806233525,474,0.00987109635,474,0.01723711379,474,0.009913785383,
473,0.06585198641,473,0.009944904596,473,0.0175637044,473,0.009955976158,
472,0.06372932345,472,0.01007904857,472,0.01802300476,472,0.01009314321,
471,0.06153752282,471,0.01015662961,471,0.01840905845,471,0.01024347357,
470,0.05929396302,470,0.01021946128,470,0.01879618503,470,0.01038250793,
469,0.05716919899,469,0.01032251492,469,0.01922708191,469,0.01049273368,
468,0.05492312461,468,0.01043460798,468,0.01968140155,468,0.01075906586,
467,0.05292776227,467,0.01051442698,467,0.02005811594,467,0.01100493129,
466,0.05088107288,466,0.01067686733,466,0.02055187151,466,0.01125784405,
465,0.0490295589,465,0.01077026408,465,0.02100456506,465,0.01156720612,
464,0.04722385481,464,0.01090872381,464,0.02145536616,464,0.01194245182,
463,0.04547503591,463,0.01091886405,463,0.02186683193,463,0.01223012246,
462,0.04396340251,462,0.01111103967,462,0.02235569991,462,0.01276252884,
461,0.04253020883,461,0.01116994675,461,0.02270552889,461,0.01332631055,
460,0.04125037789,460,0.01131305099,460,0.02324430458,460,0.01390969474,
459,0.04004521295,459,0.01142558549,459,0.02367050946,459,0.01458077691,
458,0.03901450709,458,0.01161583234,458,0.02409880236,458,0.01532030664,
457,0.03805682063,457,0.01172376517,457,0.02448095754,457,0.0161689315,
456,0.03715817258,456,0.01183919888,456,0.02487161942,456,0.01707142033,
455,0.03647687286,455,0.01203157008,455,0.0251976382,455,0.01807948388,
454,0.03581021726,454,0.01212576404,454,0.02563241124,454,0.01917829923,
453,0.03519494087,453,0.0121885892,453,0.02593526058,453,0.02032617666,
452,0.03470686451,452,0.012439874,452,0.02629409172,452,0.02165068313,
451,0.03424311057,451,0.01252952032,451,0.02661611699,451,0.02295446023,
450,0.03381270543,450,0.01269730181,450,0.02693554573,450,0.02445118874,
449,0.03351765126,449,0.01283392496,449,0.02723464742,449,0.02597260661,
448,0.033224307,448,0.0130069172,448,0.02750279009,448,0.02759902179,
447,0.03290547431,447,0.01312373392,447,0.02778906561,447,0.02926101349,
446,0.03273338452,446,0.01331128273,446,0.02812059782,446,0.03104414977,
445,0.03257395327,445,0.01355026569,445,0.02844221145,445,0.03282726556,
444,0.03222247213,444,0.01358650811,444,0.02862491086,444,0.03453019261,
443,0.03210104257,443,0.0137825124,443,0.02895771898,443,0.03648875281,
442,0.0319484435,442,0.01402159501,442,0.02920084633,442,0.03841616958,
441,0.03179007769,441,0.01416149642,441,0.02951650321,441,0.04036686569,
440,0.03168597817,440,0.01433132775,440,0.02986180596,440,0.04227231443,
439,0.03147418424,439,0.01449348964,439,0.03012131155,439,0.04413847998,
438,0.0313442871,438,0.01465903223,438,0.03031318448,438,0.04600164667,
437,0.03114525601,437,0.01484038774,437,0.03061117791,437,0.04789422825,
436,0.03105835803,436,0.01504717022,436,0.03085440025,436,0.04975712672,
435,0.03095232137,435,0.01529290155,435,0.03114639595,435,0.05170726404,
434,0.0307185743,434,0.0154309338,434,0.03137378022,434,0.05345690623,
433,0.03058940172,433,0.01567793079,433,0.03161361814,433,0.05532325804,
432,0.03048059344,432,0.01587563381,432,0.03180481121,432,0.05712354928,
